Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,BB_high,BB_low,MACD,RSI,SMA_50,SMA_200,SMA_Crossover,SMA_Short,SMA_Long,Signal,SignalStrength,Returns,Strategy_Returns
2017-12-03 00:00:00+00:00,463.7049865722656,482.8139953613281,451.85198974609375,465.8529968261719,990556992,0.0,0.0,524.8226567345765,294.2279505652282,,68.52746076637105,,,0,433.90586954752604,,0,0.9631865191592762,0.005187176307693608,0.0
2017-12-04 00:00:00+00:00,466.0539855957031,474.7770080566406,453.31201171875,470.2040100097656,1005550016,0.0,0.0,529.3809241727063,302.926982931786,,69.33072360907248,,,0,441.6270711263021,,0,0.9832680902268119,0.009339884498408058,0.0
2017-12-05 00:00:00+00:00,470.29400634765625,473.5580139160156,457.6600036621094,463.281005859375,1216720000,0.0,0.0,530.9306644532832,314.3696437742559,,66.42569202824576,,,0,448.0638041178385,,0,0.910642300706144,-0.014723405166720771,0.0
2017-12-06 00:00:00+00:00,462.60400390625,462.7080078125,420.2099914550781,428.5880126953125,1998259968,0.0,0.0,527.3010890656868,327.76561930833657,,54.17510847851399,,,0,452.60960489908854,,0,0.6043777119628497,-0.07488542099779771,0.0
2017-12-07 00:00:00+00:00,426.3689880371094,441.3970031738281,414.4110107421875,434.4079895019531,2129570048,0.0,0.0,522.3485204383005,342.919585640801,,55.6526922594073,,,0,456.19333699544273,,0,0.6413173064851826,0.013579420408984078,0.0
2017-12-08 00:00:00+00:00,434.989013671875,466.06201171875,422.3670043945313,456.031005859375,2336379904,0.0,0.0,519.2638231630353,356.8461835508318,,60.720253981439356,,,0,459.2510050455729,,0,0.7680063495359839,0.04977582567533467,0.0
2017-12-09 00:00:00+00:00,457.343994140625,504.1470031738281,456.25299072265625,473.50201416015625,2003849984,0.0,0.0,516.8406294517324,371.18098004533795,,64.2726320988074,,,0,459.1570719401042,,0,0.8568158024701852,0.03831100972587986,0.0
2017-12-10 00:00:00+00:00,472.78900146484375,472.78900146484375,429.5140075683594,441.7210083007813,1404179968,0.0,0.0,511.4355561150567,384.08515311345894,,54.59937864296878,,,0,457.5200724283854,,0,0.6149844660742195,-0.0671190510472156,0.0
2017-12-11 00:00:00+00:00,440.3580017089844,516.968994140625,439.10400390625,515.135986328125,1771440000,0.0,0.0,512.0361695393015,398.9580382243704,,66.96720795806027,,,0,460.4404724121094,,0,0.9241801989515068,0.16620214263694977,0.0
2017-12-12 00:00:00+00:00,522.2860107421875,657.3179931640625,504.4939880371094,651.4310302734375,5179829760,0.0,0.0,564.0156116621071,374.05649832324445,9.447848589307256,78.61460772155306,,,0,471.8455403645833,,0,1.0,0.2645807079346558,0.0
2017-12-13 00:00:00+00:00,644.906005859375,747.9929809570312,597.7979736328125,702.7670288085938,4524539904,0.0,0.0,619.3048150597401,348.0273992957287,18.82486273815664,81.29052095120281,,,0,487.1698750813802,,0,1.0,0.07880496345654286,0.0
2017-12-14 00:00:00+00:00,700.593994140625,753.1209716796875,664.989013671875,695.8159790039062,3821580032,0.0,0.0,658.711515061249,330.7111961203916,22.94646305959177,79.83387144568371,,,0,505.0560729980469,,0,1.0,-0.009890973138668269,0.0
2017-12-15 00:00:00+00:00,696.3759765625,697.1320190429688,621.0609741210938,684.447998046875,2758710016,0.0,0.0,688.5361846941244,322.70372619454747,23.22383285052622,77.39142187637555,,,0,520.8783386230468,,0,1.0,-0.016337625608002115,0.0
2017-12-16 00:00:00+00:00,686.1920166015625,718.385009765625,680.7860107421875,696.208984375,2165690112,0.0,0.0,716.8196916551758,316.90811901376946,22.50027808318074,78.13666821575549,,,0,536.1896036783854,,0,1.0,0.01718317003144998,0.0
2017-12-17 00:00:00+00:00,696.2369995117188,735.8250122070312,696.2369995117188,719.9749755859375,2147389952,0.0,0.0,746.542815146576,311.14699198233023,21.90214181100916,79.60003406031542,,,0,553.2913350423177,,0,1.0,0.034136289166496026,0.0
2017-12-18 00:00:00+00:00,721.7319946289062,803.927978515625,689.2310180664062,794.64501953125,3249230080,0.0,0.0,789.5975684039322,300.26653987243503,24.61262902643699,83.36693367166762,,,0,575.2108032226563,,0,1.0,0.10371199899627581,0.0
2017-12-19 00:00:00+00:00,793.9010009765625,881.9439697265625,785.3419799804688,826.822998046875,4096549888,0.0,0.0,832.1092037059088,297.6849033497551,26.48696761981887,84.67978764522724,,,0,598.9854024251302,,0,1.0,0.04049352569353082,0.0
2017-12-20 00:00:00+00:00,827.5159912109375,845.06201171875,756.0040283203125,819.0859985351562,3969939968,0.0,0.0,866.632610240001,300.3586953019912,25.131318723523407,82.98374935734904,,,0,622.7057352701823,,0,1.0,-0.009357504000245709,0.0
2017-12-21 00:00:00+00:00,820.2360229492188,880.5430297851562,792.6890258789062,821.06298828125,3569060096,0.0,0.0,896.9608666278681,305.4827368877569,22.38488634107138,83.07702091729321,,,0,648.8707336425781,,0,1.0,0.0024136534498566675,0.0
2017-12-22 00:00:00+00:00,822.6430053710938,827.6829833984375,543.7620239257812,674.8599853515625,4977710080,0.0,0.0,902.1419610372839,321.4427405008021,9.40318969614728,57.83141719253876,,,0,664.9008666992188,,0,0.6957854298134689,-0.1780655138721301,0.0
2017-12-23 00:00:00+00:00,681.3159790039062,763.89501953125,679.7310180664062,719.3870239257812,2480339968,0.0,0.0,910.3287465309727,338.6093577170741,2.8372635881273,61.65336144841953,,,0,682.4579345703125,,0,0.7913340362104883,0.0659796691768928,0.0
2017-12-24 00:00:00+00:00,721.7689819335938,721.7689819335938,614.9219970703125,694.1480102539062,2300549888,0.0,0.0,913.9210751519176,357.41142912054323,-3.8219583109940345,58.421157540451134,,,0,697.1676676432292,,0,0.7105289385112783,-0.0350840546638479,0.0
2017-12-25 00:00:00+00:00,698.8699951171875,782.52099609375,698.8699951171875,765.833984375,2491760128,0.0,0.0,922.741978017623,378.8458241064005,-3.9963314861470707,64.16720457579535,,,0,718.7751993815104,,0,0.8541801143948838,0.1032718859121593,0.0
2017-12-26 00:00:00+00:00,763.3699951171875,786.7899780273438,760.9349975585938,773.8359985351562,2201159936,0.0,0.0,924.7985349546667,411.3140657533412,-4.15203928306714,64.75276490349864,,,0,736.0218668619792,,0,0.8688191225874661,0.010448758247111112,0.0
2017-12-27 00:00:00+00:00,774.969970703125,789.2529907226562,738.4130249023438,762.8419799804688,2100029952,0.0,0.0,920.5213106206241,448.4346891352353,-5.490704614777812,63.224089175651066,,,0,743.4492635091145,,0,0.8306022293912767,-0.014207168670750336,0.0
2017-12-28 00:00:00+00:00,762.2080078125,763.3189697265625,701.18701171875,737.0230102539062,2389149952,0.0,0.0,910.7573559965292,486.29784419878314,-8.434229086399085,59.66186688005389,519.4602416992187,,1,745.7329956054688,519.4602416992187,2,0.7415466720013473,-0.03384576413482587,-0.07997576340261374
2017-12-29 00:00:00+00:00,740.3889770507812,770.1170043945312,729.6079711914062,753.5919799804688,2648969984,0.0,0.0,898.9082763740457,526.1559204032981,-9.505021174782158,61.17370625290475,528.1144012451172,,1,749.5847290039062,528.1144012451172,0,0.7793426563226188,0.022480939531120514,0.053121279633316525
2017-12-30 00:00:00+00:00,753.8150024414062,753.8150024414062,685.2310180664062,717.2570190429688,3187780096,0.0,0.0,865.2823296972713,587.3354681542912,-12.700429591360418,56.19936956699312,536.4744818115234,,1,751.7719970703125,536.4744818115234,0,0.654984239174828,-0.04821569483587351,-0.1139311550811965
2017-12-31 00:00:00+00:00,712.2119750976562,760.3480224609375,710.1190185546875,756.7329711914062,2554269952,0.0,0.0,838.3699887148458,638.4075076230448,-12.19297555933403,60.00453652626435,545.3155212402344,,1,755.8069295247395,545.3155212402344,0,0.7501134131566088,0.05503738701798966,0.13005045549908872
2018-01-01 00:00:00+00:00,755.7570190429688,782.530029296875,742.0040283203125,772.6409912109375,2595760128,0.0,0.0,837.0324207409742,651.8660716906663,-10.867500771570647,61.45765069369285,554.6101812744141,,1,759.3179972330729,554.6101812744141,0,0.7864412673423212,0.021021972908733533,0.04967381811525108
2018-01-02 00:00:00+00:00,772.3460083007812,914.8300170898438,772.3460083007812,884.4439697265625,5783349760,0.0,0.0,862.2244092401132,644.8417772833242,-2.954228544784357,69.77037971211288,565.964740600586,,1,765.3045939127604,565.964740600586,0,0.9942594928028221,0.14470236473009224,0.3419240895065144
2018-01-03 00:00:00+00:00,886.0,974.4710083007812,868.4509887695312,962.719970703125,5093159936,0.0,0.0,905.39544573524,628.3611399581193,6.540440586768227,73.99863774042403,578.4665197753907,,1,774.3643920898437,578.4665197753907,0,1.0,0.08850306368278194,0.2091280921684837
2018-01-04 00:00:00+00:00,961.7130126953124,1045.0799560546875,946.0859985351562,980.9219970703124,6502859776,0.0,0.0,943.2941463412137,620.1098392544893,12.679884713501991,74.87856941291496,591.4178198242188,,1,785.1534586588542,591.4178198242188,0,1.0,0.0189068752296615,0.04467595336381451
2018-01-05 00:00:00+00:00,975.75,1075.3900146484375,956.3250122070312,997.719970703125,6683149824,0.0,0.0,978.6397916215008,614.9152926070149,16.27599561512804,75.69600284005404,604.7537390136719,,1,796.9305908203125,604.7537390136719,0,1.0,0.017124678295504125,0.04046471559192524
2018-01-06 00:00:00+00:00,995.1539916992188,1060.7099609375,994.6220092773438,1041.6800537109375,4662219776,0.0,0.0,1019.8764608234032,605.8491312176125,19.785806526424466,77.73758383728345,618.9394598388672,,1,821.3852620442708,618.9394598388672,0,1.0,0.04406054233517298,0.10411274790994668
2018-01-07 00:00:00+00:00,1043.010009765625,1153.1700439453125,1043.010009765625,1153.1700439453125,5569880064,0.0,0.0,1085.081561102321,576.4965333801008,27.322041249725018,81.89208911049226,635.050620727539,,1,850.304130045573,635.050620727539,0,1.0,0.10702901513492269,0.0
2018-01-08 00:00:00+00:00,1158.260009765625,1266.9300537109375,1016.0499877929688,1148.530029296875,8450970112,0.0,0.0,1136.3885588935816,557.3602387138403,29.513480466921223,81.21282325655392,650.9335015869141,,1,880.5962646484375,650.9335015869141,0,1.0,-0.004023703765806075,0.0
2018-01-09 00:00:00+00:00,1146.0,1320.97998046875,1145.489990234375,1299.739990234375,7965459968,0.0,0.0,1220.7230157475756,521.0911810297682,38.11874069782732,85.4487154585552,669.593701171875,,1,916.1899983723958,669.593701171875,0,1.0,0.13165520890217386,0.0
2018-01-10 00:00:00+00:00,1300.3399658203125,1417.3800048828125,1226.5999755859375,1255.8199462890625,9214950400,0.0,0.0,1279.4468761518374,505.84301642628776,37.75333634991338,79.81936005873834,687.502080078125,,1,948.3222615559896,687.502080078125,0,1.0,-0.033791407724088396,0.0
2018-01-11 00:00:00+00:00,1268.0899658203125,1337.300048828125,1135.1700439453125,1154.9300537109375,7235899904,0.0,0.0,1305.9859612740165,527.3109381400459,28.062718196319352,68.63373317528254,702.9876409912109,,1,974.4614664713541,702.9876409912109,0,0.9658433293820636,-0.08033786441778834,0.0
2018-01-12 00:00:00+00:00,1158.2900390625,1296.0400390625,1120.0899658203125,1273.199951171875,5222300160,0.0,0.0,1351.9663657023184,536.7118264363535,26.95754009712556,73.34872848265316,720.2483203125,,1,1010.2065958658854,720.2483203125,0,1.0,0.10240438118388306,0.0
2018-01-13 00:00:00+00:00,1270.469970703125,1432.8800048828125,1270.469970703125,1396.4200439453125,5746760192,0.0,0.0,1414.8656645539054,544.0397309539071,31.545952972050088,77.19500427811943,738.6785009765625,,1,1053.0618001302084,738.6785009765625,0,1.0,0.09677984409284934,0.0
2018-01-14 00:00:00+00:00,1397.47998046875,1400.56005859375,1286.2099609375,1366.77001953125,4841630208,0.0,0.0,1464.3066686314537,554.6923303919839,29.634752827116273,74.41212478186651,756.6883813476562,,1,1096.362666829427,756.6883813476562,0,1.0,-0.021232883717632767,0.0
2018-01-15 00:00:00+00:00,1365.2099609375,1390.5899658203125,1290.5999755859375,1291.9200439453125,4781100032,0.0,0.0,1492.5801075018887,578.2272960625644,20.797810544821374,67.77018174281093,773.1001824951172,,1,1132.0418050130208,773.1001824951172,0,0.9442545435702734,-0.05476413333357155,0.0
2018-01-16 00:00:00+00:00,1292.6300048828125,1292.6300048828125,875.5449829101562,1053.68994140625,8405139968,0.0,0.0,1489.6883419155029,610.2038577915282,-2.3907460520346717,51.89365891610627,784.5668811035156,,1,1150.7784016927083,784.5668811035156,0,0.5473414729026567,-0.1844000359430501,0.0
2018-01-17 00:00:00+00:00,1061.3399658203125,1090.22998046875,780.9219970703125,1014.25,8545160192,0.0,0.0,1480.0710217601518,647.5438769214887,-20.66726134292145,49.81307884619463,795.3938409423828,,1,1159.4321370442708,795.3938409423828,0,0.4953269711548657,-0.037430310242511755,0.0
2018-01-18 00:00:00+00:00,1016.4400024414062,1100.31005859375,967.7589721679688,1036.280029296875,5938319872,0.0,0.0,1469.5807935320563,686.302910081225,-30.936944378851024,50.99496153747286,807.5689813232422,,1,1164.3361409505208,807.5689813232422,0,0.5248740384368216,0.02172051200086278,0.0
2018-01-19 00:00:00+00:00,1028.8199462890625,1093.219970703125,1003.7100219726562,1039.0999755859375,4084450048,0.0,0.0,1449.8826477154666,738.1853515521116,-36.80517738606346,51.15353386963599,819.4087005615235,,1,1168.2146728515625,819.4087005615235,0,0.5288383467408998,0.002721220335564878,0.0
2018-01-20 00:00:00+00:00,1044.949951171875,1167.1099853515625,1044.949951171875,1155.1500244140625,3975190016,0.0,0.0,1434.9432256013426,792.9664789885012,-32.29707725243739,57.27996373626012,833.1809008789063,,1,1178.710009765625,833.1809008789063,0,0.681999093406503,0.11168323698851568,0.0
2018-01-21 00:00:00+00:00,1155.6800537109375,1155.6800537109375,1021.5,1049.5799560546875,3378089984,0.0,0.0,1410.2843291915228,845.3192718826958,-35.59128114921653,51.0119954863191,844.9035198974609,,1,1179.236669921875,844.9035198974609,0,0.5252998871579775,-0.09139078572320014,0.0
2018-01-22 00:00:00+00:00,1055.3499755859375,1089.0999755859375,930.7410278320312,1003.260009765625,3810099968,0.0,0.0,1400.0370471818987,867.4481578962263,-39.740806344269615,48.50407255667883,855.65166015625,,1,1169.2426676432292,855.65166015625,0,0.4626018139169707,-0.04413188916371513,0.0
2018-01-23 00:00:00+00:00,1004.1699829101562,1023.22998046875,920.5399780273438,986.22900390625,3556699904,0.0,0.0,1398.3748983644775,871.4612100339598,-42.24917630094892,47.5778745436013,865.9721600341796,,1,1158.4225992838542,865.9721600341796,0,0.43944686359003243,-0.01697566502561354,0.0
2018-01-24 00:00:00+00:00,987.4769897460938,1062.43994140625,965.8079833984376,1058.780029296875,3944039936,0.0,0.0,1395.258479976119,882.3634316449748,-37.7841986773265,51.80026356278486,877.8821405029297,,1,1142.3586018880208,877.8821405029297,0,0.5450065890696216,0.07356407599377568,0.0
2018-01-25 00:00:00+00:00,1063.219970703125,1104.6600341796875,1034.739990234375,1056.030029296875,4050190080,0.0,0.0,1392.9644637563852,890.4884537240836,-33.90194108338041,51.630508068669585,890.4309808349609,,1,1129.0392740885416,890.4309808349609,0,0.5407627017167396,-0.002597328929434206,0.0
2018-01-26 00:00:00+00:00,1052.699951171875,1080.5999755859375,996.7839965820312,1055.1700439453125,3617690112,0.0,0.0,1392.6313747138674,892.1705417900388,-30.390549772242693,51.57358841316003,902.8462219238281,,1,1122.3886067708333,902.8462219238281,0,0.5393397103290007,-0.0008143569100351744,0.0
2018-01-27 00:00:00+00:00,1055.75,1121.97998046875,1042.1199951171875,1107.0699462890625,3002870016,0.0,0.0,1390.736075002917,889.4558317353645,-23.859404210820045,54.811353724020144,915.8670007324218,,1,1111.3132731119792,915.8670007324218,0,0.6202838431005036,0.04918629242893857,0.0
2018-01-28 00:00:00+00:00,1111.780029296875,1257.77001953125,1111.780029296875,1246.010009765625,5372329984,0.0,0.0,1399.832224704101,890.1076800810552,-10.168828479949703,62.11410153972174,931.3171606445312,,1,1101.2859375,931.3171606445312,0,0.8028525384930434,0.1255025158458094,0.0
2018-01-29 00:00:00+00:00,1246.699951171875,1256.699951171875,1169.0799560546875,1182.3599853515625,3715079936,0.0,0.0,1384.6734408000666,893.5284634968084,-5.614192527243318,57.52752713508738,946.1299401855468,,1,1088.9919352213542,946.1299401855468,0,0.6881881783771846,-0.051083076311750575,0.0
2018-01-30 00:00:00+00:00,1184.1300048828125,1184.6300048828125,1058.969970703125,1071.1300048828125,4107859968,0.0,0.0,1371.0387765700107,888.6941335862393,-10.048193937297704,50.50858861728466,957.2498205566407,,1,1074.272599283854,957.2498205566407,0,0.5127147154321164,-0.09407454738556376,0.0
2018-01-31 00:00:00+00:00,1071.0899658203125,1128.6600341796875,1034.5,1118.31005859375,3757560064,0.0,0.0,1368.9747665149746,887.0961441295565,-9.751401253584397,53.1213063138669,966.5874011230469,,1,1078.5806070963542,966.5874011230469,0,0.5780326578466726,0.04404699102430554,0.0
2018-02-01 00:00:00+00:00,1119.3699951171875,1161.3499755859375,984.8189697265624,1036.7900390625,5261680128,0.0,0.0,1350.615160738918,881.8147586946757,-14.696109437032291,48.369838292194174,973.267861328125,,1,1080.0832763671874,973.267861328125,0,0.45924595730485435,-0.07289572234891606,0.0
2018-02-02 00:00:00+00:00,1035.77001953125,1035.77001953125,757.97998046875,915.7849731445312,6713290240,0.0,0.0,1304.232284421262,880.1341279322535,-25.153227055559626,42.31896494905857,977.6672412109375,,1,1072.050272623698,977.6672412109375,0,0.3079741237264642,-0.11671125431276863,0.0
2018-02-03 00:00:00+00:00,919.2109985351562,991.9429931640624,847.6900024414062,964.0189819335938,3243480064,0.0,0.0,1249.6642278274026,894.4270807663474,-27.659465062846493,45.25860256309111,983.2586608886719,,1,1067.044873046875,983.2586608886719,0,0.38146506407727776,0.052669578780531134,0.0
2018-02-04 00:00:00+00:00,964.6669921875,969.031982421875,805.0640258789062,834.6820068359375,2997090048,0.0,0.0,1225.4138356274518,872.953669255361,-36.3199884638806,39.45244638207022,986.0281213378906,,1,1045.6803385416667,986.0281213378906,0,0.23631115955175552,-0.13416434481221196,0.0
2018-02-05 00:00:00+00:00,834.9580078125,856.64599609375,644.5989990234375,697.9509887695312,4269530112,0.0,0.0,1264.7642616304583,798.0293479886823,-48.772989721821446,34.42456456860245,985.5876416015625,,1,1022.2384073893229,985.5876416015625,0,0.11061411421506122,-0.16381210682223524,0.0
2018-02-06 00:00:00+00:00,707.7369995117188,796.4390258789062,574.4190063476562,793.1220092773438,6518269952,0.0,0.0,1275.8155842525077,764.8652262943672,-48.03962587871785,40.14265397290064,985.5571813964843,,1,1008.2292073567709,985.5571813964843,0,0.253566349322516,0.13635774150215973,0.0
2018-02-07 00:00:00+00:00,790.427978515625,851.2000122070312,723.4329833984375,757.0679931640625,3896179968,0.0,0.0,1286.2005170245134,726.5590899090803,-47.34473124385603,38.76364230303187,984.1620812988281,,1,992.951806640625,984.1620812988281,0,0.2190910575757968,-0.04545834775929625,0.0
2018-02-08 00:00:00+00:00,755.843017578125,845.0859985351562,755.843017578125,817.8070068359375,3708189952,0.0,0.0,1286.3611032039848,704.2692068546089,-40.425362634384705,42.3562738253016,984.1365014648437,,0,976.8869384765625,984.1365014648437,1,0.30890684563254,0.08022927163784144,0.0
2018-02-09 00:00:00+00:00,818.47998046875,884.0040283203125,788.833984375,883.864990234375,2495820032,0.0,0.0,1266.964120060909,696.5376865797161,-29.535757261431016,46.062535764203666,985.3925415039063,,0,965.4092692057292,985.3925415039063,0,0.4015633941050917,0.08077453830337444,0.0
2018-02-10 00:00:00+00:00,882.4669799804688,917.4000244140624,825.5770263671875,860.4149780273438,2930530048,0.0,0.0,1260.4125433346,684.1727655032905,-22.37340871653874,44.957469386590375,989.1036413574219,,0,952.4255981445312,989.1036413574219,0,0.3739367346647594,-0.02653121513593726,0.0
2018-02-11 00:00:00+00:00,859.2880249023438,859.2880249023438,788.2219848632812,814.6599731445312,2486650112,0.0,0.0,1258.557068619633,667.1682365561483,-19.295153688352457,42.79990604324044,991.0091003417969,,0,932.9315999348959,991.0091003417969,0,0.319997651081011,-0.0531778340118092,0.0
2018-02-12 00:00:00+00:00,817.5079956054688,875.93701171875,817.5079956054688,868.7069702148438,2243450112,0.0,0.0,1255.2497477918464,658.7233540147943,-12.524988402312282,46.09100241928012,994.5002795410156,,0,907.7780639648438,994.5002795410156,0,0.40227506048200307,0.06634301285442423,0.0
2018-02-13 00:00:00+00:00,869.2930297851562,870.708984375,828.8369750976562,845.2579956054688,2081170048,0.0,0.0,1244.5205925649207,648.1003058725793,-8.712773428062349,44.884367366963815,996.088759765625,,0,885.3045979817708,996.088759765625,0,0.3721091841740954,-0.026992962429639222,0.0
2018-02-14 00:00:00+00:00,844.2789916992188,926.4290161132812,844.2789916992188,923.5609741210938,2818370048,0.0,0.0,1233.710192078422,645.6638008414999,-0.4409569021818669,49.62677268584003,999.0832592773437,,0,875.4666625976563,999.0832592773437,0,0.49066931714600076,0.0926379625188114,0.0
2018-02-15 00:00:00+00:00,923.72802734375,951.947998046875,911.1110229492188,936.9760131835938,2900100096,0.0,0.0,1222.9902688828972,644.5643209608527,6.052437512742351,50.413966342701166,1002.5659399414062,,0,863.3777262369791,1002.5659399414062,0,0.5103491585675292,0.01452534206013456,0.0
2018-02-16 00:00:00+00:00,934.7860107421876,950.0050048828124,917.8480224609376,944.2100219726562,2369449984,0.0,0.0,1203.8331673469331,647.4354300651762,10.682503295814058,50.859919707786865,1006.7096801757813,,0,857.2057250976562,1006.7096801757813,0,0.5214979926946717,0.007720591228886686,0.0
2018-02-17 00:00:00+00:00,944.7479858398438,976.594970703125,940.7540283203124,974.114990234375,2525720064,0.0,0.0,1149.9414135049278,674.1376819540563,15.324415176135794,52.75167722402068,1011.1201403808594,,0,861.0943929036458,1011.1201403808594,0,0.568791930600517,0.03167194539964835,0.0
2018-02-18 00:00:00+00:00,973.3489990234376,982.9329833984376,915.4450073242188,923.9210205078124,2567290112,0.0,0.0,1102.447373091116,695.7878258834933,14.583760730869699,49.31971095289855,1015.2534204101562,,0,858.4211954752604,1015.2534204101562,0,0.48299277382246364,-0.05152776646470225,0.0
2018-02-19 00:00:00+00:00,921.6680297851562,957.7769775390624,921.5540161132812,943.864990234375,2169019904,0.0,0.0,1081.6030852293084,703.9056122804574,14.951044420443854,50.6923790265385,1018.9960607910157,,0,865.7000610351563,1018.9960607910157,0,0.5173094756634624,0.02158622791762088,0.0
2018-02-20 00:00:00+00:00,943.5670166015624,965.2650146484376,892.9539794921875,895.3709716796875,2545260032,0.0,0.0,1039.6995213420832,723.5152674762762,11.591879667682683,47.33521865097124,1021.4506604003906,,0,878.8613932291667,1021.4506604003906,0,0.43338046627428106,-0.051378130406813494,0.0
2018-02-21 00:00:00+00:00,894.135009765625,912.375,830.56298828125,849.9710083007812,2531729920,0.0,0.0,1013.7865779773815,730.746307764806,6.2441773261477,44.37246857961643,1020.761201171875,,0,882.6513264973959,1020.761201171875,0,0.35931171449041077,-0.05070519909053717,0.0
